項目,年齢階級,時期,値,単位
実収入,35～39歳,2001001010,458098,円
実収入,35～39歳,2001001111,455116,円
実収入,35～39歳,2001001212,986521,円
実収入,35～39歳,2002000101,457967,円
実収入,35～39歳,2002000202,454317,円
実収入,35～39歳,2002000303,487814,円
実収入,35～39歳,2002000404,466344,円
実収入,35～39歳,2002000505,438229,円
実収入,35～39歳,2002000606,718975,円
実収入,35～39歳,2002000707,607243,円
実収入,35～39歳,2002000808,486092,円
実収入,35～39歳,2002000909,429705,円
実収入,35～39歳,2002001010,459953,円
実収入,35～39歳,2002001111,420849,円
実収入,35～39歳,2002001212,912664,円
実収入,35～39歳,2003000101,440770,円
実収入,35～39歳,2003000202,426629,円
実収入,35～39歳,2003000303,440186,円
実収入,35～39歳,2003000404,440753,円
実収入,35～39歳,2003000505,422971,円
実収入,35～39歳,2003000606,718397,円
実収入,35～39歳,2003000707,579854,円
実収入,35～39歳,2003000808,449844,円
実収入,35～39歳,2003000909,425991,円
実収入,35～39歳,2003001010,447640,円
実収入,35～39歳,2003001111,431014,円
実収入,35～39歳,2003001212,934668,円
実収入,35～39歳,2004000101,446713,円
実収入,35～39歳,2004000202,441436,円
実収入,35～39歳,2004000303,446317,円
実収入,35～39歳,2004000404,451590,円
実収入,35～39歳,2004000505,412588,円
実収入,35～39歳,2004000606,645333,円
実収入,35～39歳,2004000707,584053,円
実収入,35～39歳,2004000808,446465,円
実収入,35～39歳,2004000909,426630,円
実収入,35～39歳,2004001010,447205,円
実収入,35～39歳,2004001111,441841,円
実収入,35～39歳,2004001212,895746,円
実収入,35～39歳,2005000101,430761,円
実収入,35～39歳,2005000202,448283,円
実収入,35～39歳,2005000303,422710,円
実収入,35～39歳,2005000404,437627,円
実収入,35～39歳,2005000505,417903,円
実収入,35～39歳,2005000606,738673,円
実収入,35～39歳,2005000707,562888,円
実収入,35～39歳,2005000808,439459,円
実収入,35～39歳,2005000909,425509,円
実収入,35～39歳,2005001010,433034,円
実収入,35～39歳,2005001111,410514,円
実収入,35～39歳,2005001212,852369,円
実収入,35～39歳,2006000101,420812,円
実収入,35～39歳,2006000202,415649,円
実収入,35～39歳,2006000303,404318,円
実収入,35～39歳,2006000404,412329,円
実収入,35～39歳,2006000505,405980,円
実収入,35～39歳,2006000606,689087,円
実収入,35～39歳,2006000707,572642,円
実収入,35～39歳,2006000808,445069,円
実収入,35～39歳,2006000909,421412,円
実収入,35～39歳,2006001010,462918,円
実収入,35～39歳,2006001111,436735,円
実収入,35～39歳,2006001212,917750,円
実収入,35～39歳,2007000101,433373,円
実収入,35～39歳,2007000202,433162,円
実収入,35～39歳,2007000303,415412,円
実収入,35～39歳,2007000404,417506,円
実収入,35～39歳,2007000505,405983,円
実収入,35～39歳,2007000606,704383,円
実収入,35～39歳,2007000707,568165,円
実収入,35～39歳,2007000808,426238,円
実収入,35～39歳,2007000909,402556,円
実収入,35～39歳,2007001010,438221,円
実収入,35～39歳,2007001111,425273,円
実収入,35～39歳,2007001212,911435,円
実収入,35～39歳,2008000101,408441,円
実収入,35～39歳,2008000202,442923,円
実収入,35～39歳,2008000303,429030,円
実収入,35～39歳,2008000404,435703,円
実収入,35～39歳,2008000505,429460,円
実収入,35～39歳,2008000606,694306,円
実収入,35～39歳,2008000707,553609,円
実収入,35～39歳,2008000808,432019,円
実収入,35～39歳,2008000909,409034,円
実収入,35～39歳,2008001010,433582,円
実収入,35～39歳,2008001111,421590,円
実収入,35～39歳,2008001212,908299,円
実収入,35～39歳,2009000101,426318,円
実収入,35～39歳,2009000202,413850,円
実収入,35～39歳,2009000303,408365,円
実収入,35～39歳,2009000404,420074,円
実収入,35～39歳,2009000505,413935,円
実収入,35～39歳,2009000606,638801,円
実収入,35～39歳,2009000707,543046,円
実収入,35～39歳,2009000808,415207,円
実収入,35～39歳,2009000909,416996,円
実収入,35～39歳,2009001010,418103,円
実収入,35～39歳,2009001111,415251,円
実収入,35～39歳,2009001212,854606,円
実収入,35～39歳,2010000101,419787,円
実収入,35～39歳,2010000202,417513,円
実収入,35～39歳,2010000303,411084,円
実収入,35～39歳,2010000404,428062,円
実収入,35～39歳,2010000505,393019,円
実収入,35～39歳,2010000606,696994,円
実収入,35～39歳,2010000707,543128,円
実収入,35～39歳,2010000808,426482,円
実収入,35～39歳,2010000909,407880,円
実収入,35～39歳,2010001010,478305,円
実収入,35～39歳,2010001111,436525,円
実収入,35～39歳,2010001212,885884,円
実収入,35～39歳,2011000101,427694,円
実収入,35～39歳,2011000202,467310,円
実収入,35～39歳,2011000303,415927,円
実収入,35～39歳,2011000404,420614,円
実収入,35～39歳,2011000505,392152,円
実収入,35～39歳,2011000606,628889,円
実収入,35～39歳,2011000707,556550,円
実収入,35～39歳,2011000808,397923,円
実収入,35～39歳,2011000909,393581,円
実収入,35～39歳,2011001010,447804,円
実収入,35～39歳,2011001111,396762,円
実収入,35～39歳,2011001212,804445,円
実収入,35～39歳,2012000101,425722,円
実収入,35～39歳,2012000202,465562,円
実収入,35～39歳,2012000303,433126,円
実収入,35～39歳,2012000404,450585,円
実収入,35～39歳,2012000505,413234,円
実収入,35～39歳,2012000606,683623,円
実収入,35～39歳,2012000707,551097,円
実収入,35～39歳,2012000808,417314,円
実収入,35～39歳,2012000909,414412,円
実収入,35～39歳,2012001010,456577,円
実収入,35～39歳,2012001111,413288,円
実収入,35～39歳,2012001212,835774,円
実収入,35～39歳,2013000101,416013,円
実収入,35～39歳,2013000202,450786,円
実収入,35～39歳,2013000303,419867,円
実収入,35～39歳,2013000404,420156,円
実収入,35～39歳,2013000505,398485,円
実収入,35～39歳,2013000606,679790,円
実収入,35～39歳,2013000707,534511,円
実収入,35～39歳,2013000808,423725,円
実収入,35～39歳,2013000909,397204,円
実収入,35～39歳,2013001010,459680,円
実収入,35～39歳,2013001111,412972,円
実収入,35～39歳,2013001212,854783,円
実収入,35～39歳,2014000101,431860,円
実収入,35～39歳,2014000202,464059,円
実収入,35～39歳,2014000303,452851,円
実収入,35～39歳,2014000404,444112,円
実収入,35～39歳,2014000505,419188,円
実収入,35～39歳,2014000606,652229,円
実収入,35～39歳,2014000707,541671,円
実収入,35～39歳,2014000808,438472,円
実収入,35～39歳,2014000909,410947,円
実収入,35～39歳,2014001010,471166,円
実収入,35～39歳,2014001111,419863,円
実収入,35～39歳,2014001212,951369,円
実収入,35～39歳,2015000101,451960,円
実収入,35～39歳,2015000202,484872,円
実収入,35～39歳,2015000303,441240,円
実収入,35～39歳,2015000404,440044,円
実収入,35～39歳,2015000505,447222,円
実収入,35～39歳,2015000606,676545,円
実収入,35～39歳,2015000707,602517,円
実収入,35～39歳,2015000808,440870,円
実収入,35～39歳,2015000909,419715,円
実収入,35～39歳,2015001010,480494,円
実収入,35～39歳,2015001111,445006,円
実収入,35～39歳,2015001212,971579,円
実収入,35～39歳,2016000101,445679,円
実収入,35～39歳,2016000202,495260,円
実収入,35～39歳,2016000303,466870,円
実収入,35～39歳,2016000404,440988,円
実収入,35～39歳,2016000505,434956,円
実収入,35～39歳,2016000606,681774,円
実収入,35～39歳,2016000707,603196,円
実収入,35～39歳,2016000808,422538,円
実収入,35～39歳,2016000909,403563,円
実収入,35～39歳,2016001010,462987,円
実収入,35～39歳,2016001111,402936,円
実収入,35～39歳,2016001212,889270,円
実収入,35～39歳,2017000101,418328,円
実収入,35～39歳,2017000202,456306,円
実収入,35～39歳,2017000303,404677,円
実収入,35～39歳,2017000404,419250,円
実収入,35～39歳,2017000505,397836,円
実収入,35～39歳,2017000606,620739,円
実収入,35～39歳,2017000707,568109,円
実収入,35～39歳,2017000808,425151,円
実収入,35～39歳,2017000909,406845,円
実収入,35～39歳,2017001010,473395,円
実収入,35～39歳,2017001111,444598,円
実収入,35～39歳,2017001212,890510,円
実収入,35～39歳,2018000101,432247,円
実収入,35～39歳,2018000202,491511,円
実収入,35～39歳,2018000303,454336,円
実収入,35～39歳,2018000404,476507,円
実収入,35～39歳,2018000505,459601,円
実収入,35～39歳,2018000606,756825,円
実収入,35～39歳,2018000707,621193,円
実収入,35～39歳,2018000808,474870,円
実収入,35～39歳,2018000909,461477,円
実収入,35～39歳,2018001010,509657,円
実収入,35～39歳,2018001111,466221,円
実収入,35～39歳,2018001212,1084650,円
実収入,35～39歳,2019000101,500256,円
実収入,35～39歳,2019000202,501757,円
実収入,35～39歳,2019000303,489102,円
実収入,35～39歳,2019000404,466481,円
実収入,35～39歳,2019000505,439745,円
実収入,35～39歳,2019000606,895344,円
実収入,35～39歳,2019000707,566341,円
実収入,35～39歳,2019000808,469417,円
実収入,35～39歳,2019000909,459284,円
実収入,35～39歳,2019001010,511223,円
実収入,35～39歳,2019001111,477104,円
実収入,35～39歳,2019001212,1033128,円
実収入,35～39歳,2020000101,508171,円
実収入,35～39歳,2020000202,535556,円
実収入,35～39歳,2020000303,501129,円
実収入,35～39歳,2020000404,494003,円
実収入,35～39歳,2020000505,515176,円
実収入,35～39歳,2020000606,1016403,円
実収入,35～39歳,2020000707,674219,円
実収入,35～39歳,2020000808,476284,円
実収入,35～39歳,2020000909,462709,円
実収入,35～39歳,2020001010,530452,円
実収入,35～39歳,2020001111,475026,円
実収入,35～39歳,2020001212,1047770,円
実収入,35～39歳,2021000101,470946,円
実収入,35～39歳,2021000202,519668,円
実収入,35～39歳,2021000303,473014,円
実収入,35～39歳,2021000404,464671,円
実収入,35～39歳,2021000505,476105,円
実収入,35～39歳,2021000606,830768,円
実収入,35～39歳,2021000707,628553,円
実収入,35～39歳,2021000808,476717,円
実収入,35～39歳,2021000909,460013,円
実収入,35～39歳,2021001010,518502,円
実収入,35～39歳,2021001111,458349,円
実収入,35～39歳,2021001212,1094981,円
実収入,35～39歳,2022000101,497219,円
実収入,35～39歳,2022000202,499330,円
実収入,35～39歳,2022000303,476240,円
実収入,35～39歳,2022000404,517008,円
実収入,35～39歳,2022000505,493176,円
実収入,35～39歳,2022000606,931895,円
実収入,35～39歳,2022000707,663983,円
実収入,35～39歳,2022000808,501286,円
実収入,35～39歳,2022000909,486159,円
実収入,35～39歳,2022001010,540115,円
実収入,35～39歳,2022001111,488922,円
実収入,35～39歳,2022001212,1186194,円
実収入,35～39歳,2023000101,503889,円
実収入,35～39歳,2023000202,531956,円
実収入,35～39歳,2023000303,501466,円
実収入,35～39歳,2023000404,483349,円
実収入,35～39歳,2023000505,455619,円
実収入,35～39歳,2023000606,866221,円
実収入,35～39歳,2023000707,617796,円
実収入,35～39歳,2023000808,468915,円
実収入,35～39歳,2023000909,469848,円
実収入,35～39歳,2023001010,548211,円
実収入,35～39歳,2023001111,491515,円
実収入,35～39歳,2023001212,1089235,円
実収入,35～39歳,2024000101,510823,円
実収入,35～39歳,2024000202,536333,円
実収入,35～39歳,2024000303,504915,円
実収入,35～39歳,2024000404,515798,円
実収入,35～39歳,2024000505,514141,円
実収入,35～39歳,2024000606,978871,円
実収入,35～39歳,2024000707,712922,円
実収入,35～39歳,2024000808,528843,円
実収入,35～39歳,2024000909,518266,円
実収入,35～39歳,2024001010,547648,円
実収入,35～39歳,2024001111,512168,円
実収入,35～39歳,2024001212,1164988,円
実収入,35～39歳,2025000101,521229,円
実収入,35～39歳,2025000202,550151,円
実収入,35～39歳,2025000303,539833,円
実収入,35～39歳,2025000404,556935,円
実収入,35～39歳,2025000505,595340,円
実収入,35～39歳,2025000606,1070450,円
実収入,35～39歳,2025000707,690250,円
実収入,35～39歳,2025000808,588510,円
実収入,35～39歳,2025000909,520102,円
実収入,35～39歳,2025001010,543208,円
実収入,35～39歳,2025001111,530101,円
実収入,35～39歳,2025001212,1273350,円
実収入,35～39歳,2026000101,532462,円
実収入,35～39歳,2026000202,558549,円
実収入,35～39歳,2026000303,537781,円
実収入,35～39歳,2026000404,563232,円
実収入,35～39歳,2026000505,538850,円
実収入,40～44歳,2000000101,479720,円
実収入,40～44歳,2000000202,477128,円
実収入,40～44歳,2000000303,525344,円
実収入,40～44歳,2000000404,511877,円
実収入,40～44歳,2000000505,478492,円
実収入,40～44歳,2000000606,834861,円
実収入,40～44歳,2000000707,666608,円
実収入,40～44歳,2000000808,519846,円
実収入,40～44歳,2000000909,466440,円
実収入,40～44歳,2000001010,488780,円
実収入,40～44歳,2000001111,489103,円
実収入,40～44歳,2000001212,1120333,円
実収入,40～44歳,2001000101,461971,円
実収入,40～44歳,2001000202,488811,円
実収入,40～44歳,2001000303,510828,円
実収入,40～44歳,2001000404,485598,円
実収入,40～44歳,2001000505,457342,円
実収入,40～44歳,2001000606,791795,円
実収入,40～44歳,2001000707,671479,円
実収入,40～44歳,2001000808,472200,円
実収入,40～44歳,2001000909,466215,円
実収入,40～44歳,2001001010,489651,円
実収入,40～44歳,2001001111,463327,円
実収入,40～44歳,2001001212,1048618,円
実収入,40～44歳,2002000101,472193,円
実収入,40～44歳,2002000202,492682,円
実収入,40～44歳,2002000303,535691,円
実収入,40～44歳,2002000404,489099,円
実収入,40～44歳,2002000505,465494,円
実収入,40～44歳,2002000606,806322,円
実収入,40～44歳,2002000707,596923,円
実収入,40～44歳,2002000808,493822,円
実収入,40～44歳,2002000909,452204,円
実収入,40～44歳,2002001010,476170,円
実収入,40～44歳,2002001111,454625,円
実収入,40～44歳,2002001212,1046662,円
実収入,40～44歳,2003000101,476799,円
実収入,40～44歳,2003000202,478936,円
実収入,40～44歳,2003000303,488153,円
実収入,40～44歳,2003000404,492205,円
実収入,40～44歳,2003000505,448993,円
実収入,40～44歳,2003000606,791700,円
実収入,40～44歳,2003000707,609797,円
実収入,40～44歳,2003000808,509697,円
